latitude,longitude,historic,start_date,ref:mhs,wikidata,name,mhs:inscription_date,wikipedia
46.265394,5.426014,building,16C,PA00116373,Q22966702,Maison du 16e siècle,1947-07-21 ,fr:Maison du XVIe siècle (Chavannes-sur-Suran)
45.903705,5.180054,citywalls,15C,PA00116526,,Rempart attenant à un immeuble dit maison Moschard,1921-11-24 ,fr:Maison Moschard
45.90301304,5.17989517,building,15C,PA00116511,Q22966727,,1941-08-07 ,
45.90345231,5.18044023,building,15C,PA00116516,Q3424623,Maison et remparts,1929-10-11 ,
46.360316,6.000202,,,PA00116425,Q3512788,Zone autour de la table d'orientation de Montrond,1936-08-10 ,fr:Table d'orientation de Montrond
45.90372322,5.18000876,citywalls,15C,PA00116527,Q3424623,Rempart attenant à un immeuble,1921-11-24 ,fr:Remparts de Pérouges
45.90274191,5.17916641,citywalls,,PA00116524,Q3424623,Rempart attenant à un immeuble,1921-11-24 ,fr:Remparts de Pérouges
45.7489,5.7255,,,PA00116446,Q3387855,Pierre à bassins,1913-05-03 ,fr:Pierre à bassins de Bagneux
45.90332,5.180323,,15C,PA00116452,Q3579085,Ecurie Schlutz,1929-10-11 ,fr:Écurie Schlutz
45.75,5.7386,,,PA00116447,Q3387856,Pierre à bassins,1913-05-03 ,fr:Pierre à bassins de Rosset
46.20679,5.327232,,10C,PA00116415,Q3125370,Habitat du premier âge féodal (vestiges),1984-02-17 ,fr:Habitat du premier âge féodal de Jasseron
45.903774,5.179847,,15C,PA00116450,,,1929-10-11 ,fr:Écurie Thimon
45.90345231,5.18044023,building,15C,PA00116515,Q3424623,Maisons et remparts qui en dépendent,1921-11-24 ,
45.8098,5.7707,building,14C,PA00116418,Q3278737,Maison Gallet,1933-04-13 ,fr:Maison Gallet
45.90263983,5.18011324,citywalls,15C,PA00116521,Q3424623,Rempart attenant à un immeuble,1921-11-24 ,fr:Remparts de Pérouges
45.90294267,5.18069936,citywalls,15C,PA00116519,Q3424623,Remparts (restes),1929-10-11 ,fr:Remparts de Pérouges
45.90256797,5.17975677,citywalls,,PA00116522,Q3424623,Rempart attenant à un immeuble,1921-11-24 ,fr:Remparts de Pérouges
45.90324798,5.17828389,citywalls,,PA00116525,Q3424623,Rempart attenant à un immeuble,1921-11-24 ,fr:Remparts de Pérouges
45.903223,5.179205,building,,PA00116461,Q3149081,,1921-11-24 ,fr:Immeuble de la rue des Contreforts
45.903546,5.179311,building,,PA00116457,Q22966709,Immeuble dit Hostellerie du Vieux Pérouges,1921-11-24 ,fr:Hostellerie du Vieux Pérouges
45.903635,5.179052,,,PA00116458,Q3278714,Immeubles dits Maison Falconnet,1941-08-07 ,fr:Maison Falconnet
46.20538,5.22505,,18C,PA00116345,Q27950512,Préfecture (ancienne),1947-06-23 ,fr:Ancien hôtel de préfecture de l'Ain
45.903306,5.17915,building,,PA00116462,Q22966710,,1921-11-24 ,
46.202201,5.222152,,19C,PA00116343,Q3323363,Monument du général Joubert,1932-10-04 ,fr:Monument du général Joubert
45.90337039,5.18051167,building,15C,PA00116514,,Maisons et remparts qui en dépendent,1921-11-24 ,fr:Grenier à sel (Pérouges)
45.90322143,5.17875498,building,15C,PA00116499,Q22966716,,1921-11-24 ,
45.903331,5.180319,,15C,PA00116451,Q3579081,Ecurie Gerlier,1929-10-11 ,fr:Écurie Gerlier
45.75742,5.6903,,,PA00116421,Q3387857,Pierre à cupules,1920-12-20 ,fr:Pierre à cupules de Magnieu
48.895206,3.397479,,18C,PA02000011,Q2970971,Parc du château,1997-11-28 ,fr:Château de Viels-Maisons
49.570243,3.376831,place_of_worship,christian,PA00115926,Q3580669,,1909-08-12 ,fr:Église Notre-Dame de Septvaux
49.78007,3.862086,place_of_worship,christian,PA00115880,Q3583285,Église Saint-Médard,1994-04-29 ,fr:Église Saint-Médard de Prisces
49.167388,3.583474,archaeological_site,megalith,PA00115600,Q3033993,Dolmen de Carauda,1889 ,fr:Dolmen de Caranda
49.3281,3.5978,,18C,PA00115859,Q2970160,Domaine du château,,fr:Château de Paars
49.627343,3.455573,monastery,13C,PA00115685,Q3403042,Prieuré de Saint-Lambert,,fr:Prieuré de Saint-Lambert
49.380932,3.623672,place_of_worship,christian,PA00115976,Q3583652,Église et ancien cimetière communal,,fr:Église Saint-Pierre-et-Saint-Paul de Viel-Arcy
49.844044,3.288603,yes,19C,PA02000056,Q2399232,Chapelle de la Charité,2005-07-29 ,fr:Chapelle de la Charité
49.723862,3.866871,farm,13C,PA00115909,Q3068894,Ferme de Saint-Antoine,1988-12-30 ,fr:Ferme de Saint-Antoine
49.8654089,3.1071491,castle,19C,PA00116006,Q2968790,Château de Caulaincourt,,fr:Château de Caulaincourt
49.037718,3.348759,place_of_worship,18C,PA00115663,Q3517588,Temple de Monneaux,1986-09-02 ,fr:Temple de Monneaux
49.415957,3.243091,place_of_worship,christian,PA00115648,Q3585793,,1919-10-15 ,fr:Église de la Nativité-de-la-Sainte-Vierge de Cuisy-en-Almont
49.557289,3.604586,,18C,PA00115709,Q20740320,Ancienne caserne des Dragons de la Reine,1927-07-23 ,fr:Caserne des Dragons de la Reine
49.738248,3.737202,place_of_worship,christian,PA00115801,Q3583281,,1966-04-15 ,fr:Église Saint-Médard de Marcy-sous-Marle
49.440422,3.522921,,20C,PA02000019,Q3002519,La Creute du Caïd,,fr:Creute du Caïd
49.333186,3.337449,place_of_worship,christian,PA00115850,Q3580632,,1921-10-06 ,fr:Église Notre-Dame de Noyant-et-Aconin
49.306598,3.553128,,16C,PA00115882,Q2970329,Ancien château,1927-06-03 ,fr:Château de Quincy-sous-le-Mont
49.896,3.623,,10C,PA00115693,Q1869481,Ancien château fort de Guise,,fr:Château de Guise
49.515128,3.152057,,17C,PA00115536,Q22966402,Ancien château,1927-10-24 ,fr:Ancien château de Blérancourt
49.04625,3.402944,yes,13C,PA00115584,Q2968957,Ruines de l'ancien château et la butte sur laquelle elles sont situées,1932-08-02 ,fr:Château de Château-Thierry
48.956465,3.424231,wayside_cross,16C,PA00115824,Q3003508,Croix de cimetière,1934-07-02 ,fr:Croix de cimetière de Montfaucon
49.20258,3.537705,place_of_worship,christian,PA00115933,Q3582988,Église de Seringes,1929-02-11 ,fr:Église Saint-Martin de Seringes
49.406629,3.602545,yes,16C,PA02000072,Q2970716,Vestiges du château de Soupir,2007-09-14 ,fr:Château de Soupir
49.047329,3.406245,,13C,PA00115591,Q3424614,Anciens remparts,,fr:Remparts de Château-Thierry
49.15424,3.311624,place_of_worship,christian,PA00115775,Q3582284,,1920-01-17 ,fr:Église Saint-Laurent de Latilly
49.849751,3.404509,dovecote,yes,PA02000041,Q27902458,Pigeonnier,2003-02-17 ,fr:Pigeonnier de Marcy
49.019884,3.426806,place_of_worship,christian,PA00115840,Q3582909,,1979-12-31 ,fr:Église Saint-Martin de Nesles-la-Montagne
49.405778,3.11449,castle,12C,PA00115974,Q2970968,,,fr:Château de Vic-sur-Aisne
49.565084,3.61646,building,17C,PA00115733,Q22966420,,1927-06-24 ,
49.340521,3.638371,place_of_worship,christian,PA00115965,Q3585805,,1924-12-17 ,fr:Église de la Nativité-de-la-Sainte-Vierge de Vauxcéré
49.114849,3.082545,,13C,PA00115827,Q2985888,Ancienne commanderie de templiers de Moisy,,fr:Commanderie de Moisy-le-Temple
49.607764,3.439528,,14C,PA00115906,Q2820803,Ancienne abbaye du Tortoir,1912-08-01 ,fr:Le Tortoir
49.898598,3.623935,place_of_worship,christian,PA00115694,Q3583626,,1927-06-28 ,fr:Église Saint-Pierre-et-Saint-Paul de Guise
49.874096,3.657872,castle,16C,PA00115511,Q2971120,Château de l'Etang,1927-06-28 ,fr:Château de l'Étang
49.807534,4.01936,place_of_worship,christian,PA00115870,Q3580635,,1987-07-09 ,fr:Église Notre-Dame de Plomion
49.046121,3.402452,building,19C,PA02000058,Q3146143,Hôtel de ville,2005-08-17 ,fr:Hôtel de ville de Château-Thierry
49.353034,3.488642,place_of_worship,christian,PA00115964,Q3584309,,1909-10-23 ,fr:Église Saint-Rupert-et-Saint-Druon de Vasseny
50.027972,3.366897,place_of_worship,christian,PA00115927,Q3584461,,1914-02-10 ,fr:Église Saint-Sauveur de Serain
48.966033,3.539481,place_of_worship,christian,PA00115830,Q3582896,,1920-10-05 ,fr:Église Saint-Martin de Montlevon
49.19199,3.408165,place_of_worship,christian,PA00115839,Q3585803,,1920-02-05 ,fr:Église de la Nativité-de-la-Sainte-Vierge de Nanteuil-Notre-Dame
49.6607056,3.3676342,building,19C,PA00115668,Q22966409,,1987-07-16 ,
49.487843,3.563763,place_of_worship,christian,PA00115961,Q3580484,Église Notre-Dame,1880-01-16 ,fr:Église Notre-Dame d'Urcel
49.0353,3.5305,wayside_cross,13C,PA00115613,Q3003479,Croix de cimetière,1922-02-07 ,fr:Croix de cimetière de Connigis
49.66381,3.367047,place_of_worship,christian,PA00115667,Q2984001,Église Saint-Montain,1921-01-07 ,fr:Église Saint-Montain de La Fère
49.074,3.5426,place_of_worship,christian,PA00115629,Q3581333,,1941-04-25 ,fr:Église Saint-Denis de Courtemont-Varennes
49.17028,3.26028,place_of_worship,christian,PA00115841,Q3584311,,1920-02-05 ,fr:Église Saint-Rémi-et-Saint-Front de Neuilly-Saint-Front
49.137048,3.263359,place_of_worship,christian,PA00115879,Q3582000,,1920-11-20 ,fr:Église Saint-Jean-Baptiste de Priez
49.984742,3.932149,,20C,PA02000005,Q3323337,Monument de la Pierre d'Haudroy,1997-12-22 ,fr:Monument de la Pierre d'Haudroy
49.8885,3.6656,place_of_worship,christian,PA00115680,Q3583272,Église de Beaurain,1927-06-01 ,fr:Église Saint-Médard de Flavigny-le-Grand-et-Beaurain
49.5042,3.8241,archaeological_site,fortification,PA02000081,Q22995473,Oppidum,2013-05-27 ,
49.860308,3.306643,castle,20C,PA02000085,Q22995480,Château de la Pilule,2014-02-05 ,
49.844881,3.285658,city_gate,17C,PA00115914,Q3399158,Porte dite des Canonniers,1930-10-11 ,fr:Porte des Canonniers
49.181063,3.226298,place_of_worship,christian,PA00115806,Q3582865,,1920-10-12 ,fr:Église Saint-Martin de Marizy-Saint-Mard
49.30273495,3.38132307,,15C,PA00115577,Q2970993,Ancien chateau de Villeblain,1928-04-19 ,fr:Château de Villeblain
49.333341,3.311691,castle,13C,PA00115528,Q2968542,,1926-07-13 ,fr:Château de Berzy-le-Sec
49.300701,3.537903,castle,18C,PA00115703,Q2969434,,1982-12-21 ,fr:Château de Jouaignes
49.29288,3.640353,,15C,PA00115989,Q2970992,Ancien château,1927-06-03 ,fr:Château de Ville-Savoye
49.256506,3.245486,,15C,PA00115795,Q3286232,Ancien manoir,1928-02-08 ,fr:Manoir de Louâtre
49.598548,3.37501,,17C,PA00135569,Q3287074,Ancienne manufacture royale des glaces,1995-03-15 ,fr:Manufacture royale de glaces de miroirs
49.045263,3.396387,building,18C,PA02000002,Q22995437,Hôtel particulier,1996-02-02 ,
49.927579,4.134731,,13C,PA00115904,Q2820695,Ancienne abbaye bénédictine,,fr:Abbaye de Saint-Michel
49.51495,3.523328,place_of_worship,christian,PA00115892,Q3582204,Église Saint-Julien et Saint-Jean-Baptiste,1862 ,fr:Église Saint-Julien de Royaucourt-et-Chailvet
49.910596,4.073305,tower,yes,PA00116005,Q3533086,Tour Florentine,1995-11-06 ,fr:Tour Florentine de Buire
49.25558,3.090167,,16C,PA00135571,Q15952945,Pavillon Henri II,1995-07-19 ,
49.355761,3.713982,place_of_worship,christian,PA00115687,Q3581569,Église Saint-Georges,1910-01-22 ,fr:Église Saint-Georges de Glennes
48.995154,3.266618,castle,18C,PA02000073,Q2971027,,2007-09-14 ,fr:Château de Villiers-Saint-Denis
49.266735,3.260662,castle,15C,PA00135572,Q2971017,,1995-10-10 ,fr:Château de Villers-Hélon
49.272052,3.375485,farm,16C,PA00115776,Q3068886,Ferme de Neuville-Saint-Jean,1995-02-03 ,fr:Ferme de Neuville-Saint-Jean
49.916901,3.80083,place_of_worship,christian,PA00115656,Q3583337,Église Saint-Nicolas,1995-03-10 ,fr:Église Saint-Nicolas d'Englancourt
49.030143,3.375101,place_of_worship,christian,PA00115662,Q2820249,,1846 ,fr:Abbaye d'Essômes
49.918219,3.572694,,18C,PA00115962,Q2820538,Ancienne abbaye de Bohéries,1995-01-30 ,fr:Abbaye de Bohéries
49.547222,3.410556,,18C,PA00115875,Q334110,Ancienne abbaye,1862 ,fr:Abbaye de Prémontré
49.35356,3.696607,place_of_worship,christian,PA00115811,Q3582873,,1919-10-15 ,fr:Église Saint-Martin de Merval
49.776676,4.004286,place_of_worship,christian,PA00115837,Q3582906,,1934-03-22 ,fr:Église Saint-Martin de Nampcelles-la-Cour
49.200936,3.513565,,,PA00115672,Q3126134,Halles,1921-04-19 ,fr:Halles de Fère-en-Tardenois
49.5196684,3.6561730999999,,17C,PA00116010,Q3555405,Vendangeoir,1992-09-29 ,fr:Vendangeoir de Vorges
49.47816,3.64506,,20C,PA02000008,Q3323316,Monument commémoratif franco-allemand,1997-12-22 ,fr:Monument commémoratif franco-allemand de Pancy-Courtecon
49.846223,3.286999,,19C,PA00135570,Q3527868,Théâtre municipal,1995-10-10 ,fr:Théâtre municipal de Saint-Quentin
49.283479,3.417048,place_of_worship,christian,PA00115836,Q3581990,,1927-06-03 ,fr:Église Saint-Jean-Baptiste de Muret-et-Crouttes
49.732829,4.182672,place_of_worship,christian,PA00115690,Q3583372,Église Saint-Nicolas,1987-07-09 ,fr:Église Saint-Nicolas de Grandrieux
49.29274663,3.28353341,,15C,PA00115978,Q2970974,Ancien château,1928-02-08 ,fr:Château de Vierzy
49.854491,3.29302,,19C,PA00116009,Q3552635,Usine Sidoux,1992-02-24 ,fr:Usine Sidoux
49.952579,4.059191,archaeological_site,fortification,PA02000084,Q22995477,Oppidum,2014-05-23 ,
49.201746,3.638733,castle,13C,PA00115622,Q2970410,Château de Rognac,1928-06-05 ,fr:Château de Rognac (Aisne)
49.424248,3.183503,,20C,PA00116002,Q3323334,Monument de la Croix-Brisée,1990-06-28 ,fr:Monument de la Croix-Brisée
49.18376201,3.37166038,,,PA02000028,Q3397779,Ponts Bernard (également sur commune de Breny),2001-06-11 ,fr:Ponts Bernard
49.843974,3.291333,building,18C,PA00115911,Q22966463,,1930-10-11 ,
49.781707,3.274301,farm,20C,PA02000054,Q3068859,Ferme,2004-06-07 ,fr:Ferme d'Essigny-le-Grand
49.290884,3.552331,place_of_worship,christian,PA00115956,Q3580678,,1921-07-22 ,fr:Église Notre-Dame de Tannières
48.966481,3.323032,place_of_worship,christian,PA00115844,Q3581659,,1920-02-05 ,fr:Église Saint-Germain de Nogent-l'Artaud
49.041205,3.401392,,17C,PA00115585,Q3001675,Ancien couvent des Capucins,1988-12-27 ,fr:Couvent des Capucins de Château-Thierry
49.25627244,3.08766162,,16C,PA02000074,Q3108392,Glacière,2008-05-09 ,fr:Glacière de Villers-Cotterêts
49.397211,3.468719,,12C,PA00115612,Q3403050,Ancien Prieuré de Saint-Ouen,1921-10-24 ,fr:Prieuré de Saint-Ouen
49.666885,4.091962,place_of_worship,christian,PA00115845,Q3583404,Église Notre-Dame-de-l'Espérance,1932-05-11 ,fr:Église Saint-Nicolas de Noircourt
49.56446,3.615862,building,,PA00115763,Q20728760,"Maison dite le Petit-Saint-Nicolas, actuellement Direction départementale des Contributions indirectes",1927-06-13 ,fr:Petit-Saint-Nicolas
49.354727,3.684795,place_of_worship,christian,PA00115934,Q3584355,,1922-07-17 ,fr:Église Saint-Rémi de Serval
48.885734,3.508791,,19C,PA02000082,Q22979597,Colonne commémorative de Montmirail,2014-05-23 ,fr:Colonne commémorative de Montmirail
49.425658,3.967631,archaeological_site,fortification,PA00116012,Q22966476,Oppidum de Variscourt,,
49.32244,3.548484,place_of_worship,christian,PA02000068,Q2364069,,2007-09-14 ,fr:Église Saint-Rémi de Limé
49.075795,3.61042,place_of_worship,christian,PA00115959,Q3583295,,1920-01-17 ,fr:Église Saint-Médard de Trélou-sur-Marne
49.907426,3.725317,place_of_worship,christian,PA00115799,Q3584895,,1927-06-01 ,fr:Église Sainte-Aldegonde de Malzy
49.791843,3.527427,place_of_worship,christian,PA00115869,Q3581136,,1913-10-22 ,fr:Église Saint-Brice de Pleine-Selve
49.2575,3.247222,,16C,PA00115793,Q2969744,Ancien château,1928-02-08 ,fr:Château de Louâtre
49.262604,3.259066,place_of_worship,christian,PA00115988,Q3583027,,1921-08-12 ,fr:Église Saint-Martin de Villers-Hélon
49.199899,3.513469,place_of_worship,christian,PA00115671,Q3582480,Église Sainte-Macre,1920-02-05 ,fr:Église Saint-Macre de Fère-en-Tardenois
49.5150072,3.1494288,building,18C,PA00115539,Q3279553,Maison du conventionnel Saint-Just,1987-01-19 ,fr:Maison de Saint-Just
49.90053,3.823092,place_of_worship,christian,PA00115897,Q3580828,,1989-06-14 ,fr:Église Saint-Algis de Saint-Algis
49.413716,3.279816,place_of_worship,christian,PA00115967,Q3583133,Église Saint-Maurice d'Agaune,2013-07-12 ,fr:Église Saint-Maurice de Vauxrezis
49.847262,3.287479,,18C,PA00115915,Q3410683,Puits,1932-05-11 ,
49.371311,3.168695,place_of_worship,christian,PA00115898,Q3581022,,1922-03-13 ,fr:Église Saint-Bandry de Saint-Bandry
49.25382502,3.09250569,,17C,PA00125661,Q3146315,Hôtellerie du Régent,1993-11-19 ,fr:Hôtellerie du Régent
49.35631,3.3243,,15C,PA00115525,Q22966401,Ancien manoir dit Fief des Tournelles,1928-02-08 ,
49.355155,3.244725,place_of_worship,christian,PA00115895,Q3581693,Église de Saconin,1921-09-07 ,fr:Église Saint-Gervais-et-Saint-Protais de Saconin
49.882737,4.045018,place_of_worship,christian,PA00115997,Q3583926,,1989-06-14 ,fr:Église Saint-Pierre de La Hérie
49.0226,3.5316,place_of_worship,christian,PA00115900,Q3581406,,1990-07-09 ,fr:Église Saint-Eugène de Saint-Eugène
49.5279358,3.13567355,wayside_cross,12C,PA00115571,Q3003279,Croix dite Croix aux Héros,1925-01-05 ,fr:Croix aux Héros
48.873314,3.495275,building,16C,PA02000069,Q3068899,Maison forte dite Ferme de Villefontaine,2007-09-14 ,fr:Ferme de Villefontaine
49.214205,3.409069,,20C,PA00115857,Q3232521,Monument dit des Fantômes commémorant la deuxième victoire de la Marne,1934-07-31 ,fr:Les Fantômes (Landowski)
49.43426833,3.966134722,place_of_worship,christian,PA00115692,Q3583912,,1921-02-10 ,fr:Église Saint-Pierre de Guignicourt
49.260474,3.042151,place_of_worship,christian,PA00115773,Q3581338,,1912-05-02 ,fr:Église Saint-Denis de Largny-sur-Automne
49.519483,3.26736,place_of_worship,christian,PA00115696,Q3581572,,1919-12-04 ,fr:Église Saint-Georges de Guny
49.42847,3.173209,,20C,PA02000007,Q3323343,Monument des Fusillés,1997-04-30 ,fr:Monument des Fusillés
49.5287053,3.5405795,,17C,PA02000001,Q3555407,Vendangeoirs Hédouville et Cuzey,,fr:Vendangeoirs Hédouville et Cuzey
49.9384,3.5843,place_of_worship,christian,PA02000014,Q3583909,Église Saint-Pierre de Grand-Verly,1998-10-13 ,fr:Église Saint-Pierre de Grand-Verly
49.322783,3.549474,,15C,PA00115788,Q3068860,Ancien manoir dit ferme d'Applincourt,1927-06-15 ,fr:Ferme d'Applincourt
49.374899,3.227237,castle,14C,PA00115867,Q2970197,Château de Pernant,,fr:Château de Pernant
49.329139,3.599964,place_of_worship,christian,PA00115860,Q3583407,,1919-10-15 ,fr:Église Saint-Nicolas de Paars
49.767739,3.396202,,19C,PA00132910,Q3325668,Moulin de Sénercy,1994-10-21 ,fr:Moulin de Sénercy
49.33762,3.154428,,16C,PA00115603,Q2410650,Ancien château de Coeuvres,1927-06-28 ,fr:Château de Cœuvres
49.1082,3.348,place_of_worship,christian,PA00115657,Q3583256,,1922-11-28 ,fr:Église Saint-Médard d'Epaux-Bézu
49.4151,3.1361,,20C,PA02000026,Q2940287,Carrière de Chapeaumont,2000-07-17 ,fr:Carrière de Chapeaumont
49.264815,3.504156,,16C,PA00115504,Q2968653,Ancien château de Branges,1928-02-08 ,fr:Château de Branges
49.499091,3.286991,place_of_worship,christian,PA00115874,Q3583284,,1919-08-05 ,fr:Église Saint-Médard de Pont-Saint-Mard
49.230462,3.637971,place_of_worship,christian,PA00115652,Q3583883,,1920-01-17 ,fr:Église Saint-Pierre de Dravegny
49.740306,3.991899,place_of_worship,christian,PA00115981,Q3583025,Église Saint-Martin,1987-07-09 ,fr:Église Saint-Martin de Vigneux-Hocquet
49.834972,3.905817,citywalls,,PA02000051,Q3424635,Rempart,2003-03-17 ,fr:Remparts de Vervins
49.321286,3.184911,place_of_worship,christian,PA00115908,Q3584081,,1920-02-20 ,fr:Église Saint-Pierre de Saint-Pierre-Aigle
49.792524,3.883396,place_of_worship,christian,PA00115691,Q3584597,Église Saint-Thious,1995-03-10 ,fr:Église Saint-Théodulphe de Gronard
49.151612,3.398622,,12C,PA00115555,Q3437617,Rocher gravé,1975-06-13 ,fr:Rocher gravé de Brécy
49.084855,3.212313,place_of_worship,christian,PA00115971,Q3584494,,1919-11-18 ,fr:Église Saint-Sulpice-et-Saint-Antoine de Veuilly-la-Poterie
49.5131,3.535,,16C,PA00115891,Q2968814,Ancien château,,fr:Château de Chailvet
48.871719,3.44669,place_of_worship,christian,PA00115968,Q3582029,,1928-06-05 ,fr:Église Saint-Jean-Baptiste de Vendières
49.199086,3.452464,monastery,abbey,PA00115560,Q2820804,Abbaye du Val-Chrétien,1928-06-05 ,fr:Abbaye du Val-Chrétien
49.229029,3.451815,castle,13C,PA00115633,Q2969073,,1927-05-16 ,fr:Château de Cramaille
49.202335,3.386638,place_of_worship,christian,PA00115855,Q3583269,Église de Cugny-les-Crouttes,1921-10-06 ,fr:Église Saint-Médard de Cugny-les-Crouttes
49.48215,3.635609,,20C,PA02000021,Q2940289,Carrière de Colligis,2000-01-26 ,fr:Carrière de Colligis
49.057373,3.530021,stone,grooves,PA00115814,Q3394284,Polissoir,1969-02-20 ,fr:Polissoir de Mézy-Moulins
49.33209,3.542152,castle,17C,PA00115551,Q2971595,Château du Bas,,fr:Château du Bas
49.828099,4.21088,place_of_worship,christian,PA00115998,Q3584343,,1989-06-14 ,fr:Église Saint-Rémi de Logny-lès-Aubenton
49.274278,3.048094,castle,manor,PA02000045,Q3286375,Manoir des Fossés,2003-06-17 ,fr:Manoir des Fossés (Haramont)
49.949338,3.411698,,19C,PA02000006,Q3552677,Usine textile La Filandière,,fr:Usine textile La Filandière
49.38306,3.32698,building,13C,PA00115947,Q22966470,,1928-01-10 ,
49.943743,3.880934,place_of_worship,christian,PA00115781,Q3584931,,1928-02-03 ,fr:Église Sainte-Benoîte de Lerzy
49.18561159,3.37136802,,,PA02000029,Q3397779,Ponts Bernard,,fr:Ponts Bernard
49.005556,3.559167,castle,12C,PA00115608,Q639057,Château de Condé,1979-10-18 ,fr:Château de Condé
49.927719,4.131683,tomb,mausoleum,PA02000036,Q3301812,Mausolée Savart,2004-08-24 ,fr:Mausolée Savart
49.401227,3.454,fort,,PA02000032,Q3078168,Fort de Condé,,fr:Fort de Condé
49.306287,3.617372,,13C,PA00115520,Q2968456,Ancien château,1927-06-28 ,fr:Château de Bazoches-sur-Vesles
49.326944,3.493889,farm,13C,PA00115632,Q3068875,Ferme de La Siège,1927-06-15 ,fr:Ferme de La Siège
49.255954,3.092195,castle,16C,PA00115984,Q2971015,,1997-02-13 ,fr:Château de Villers-Cotterêts
49.0691,3.5057,place_of_worship,christian,PA00115813,Q3585802,,1862 ,fr:Église de la Nativité-de-la-Sainte-Vierge de Mézy-Moulins
49.707708,4.128401,place_of_worship,christian,PA00115894,Q3582309,Église Saint-Laurent,1986-12-02 ,fr:Église Saint-Laurent de Rozoy-sur-Serre
49.5151255,3.1521467,,,PA00115537,Q3001714,Ancien couvent des Feuillants,1928-02-08 ,fr:Couvent des Feuillants de Blérancourt
49.24996389,3.074644444,castle,13C,PA00115985,Q2970154,Château de Noue,1927-06-03 ,fr:Château de Noue
49.381103,3.352818,castle,20C,PA02000060,Q2971011,,2006-09-21 ,fr:Château de Villeneuve-Saint-Germain
49.25242447,3.6439273,farm,13C,PA02000033,Q3115322,Grange de Montaon,2001-07-09 ,fr:Grange de Montaon
49.673808,3.153299,place_of_worship,christian,PA00115843,Q3580588,,1934-01-25 ,fr:Église Notre-Dame de La Neuville-en-Beine
49.331782,3.075437,place_of_worship,christian,PA00115834,Q3581782,,1927-06-15 ,fr:Église Saint-Hilaire de Mortefontaine
49.312694,3.042078,place_of_worship,christian,PA00115955,Q3580677,,1912-12-28 ,fr:Église Notre-Dame de Taillefontaine
49.85637,3.95299,archaeological_site,megalith,PA00115549,Q3305903,Menhir dit La Haute-Ronde,1889 ,fr:Menhir de la Haute-Ronde
49.222145,3.532072,yes,13C,PA00115670,Q2969290,Vestiges du château,,fr:Château de Fère-en-Tardenois
49.74037,3.770682,place_of_worship,christian,PA00115807,Q3580615,Église Notre-Dame,1846 ,fr:Église Notre-Dame de Marle
49.161772,3.422086,,11C,PA00115605,Q2820561,Ancienne abbaye,1928-06-05 ,fr:Abbaye de Coincy
49.72564,3.85435,,20C,PA00115544,Q2821915,Ancien abri allemand dit du Kaiser,1921-12-22 ,fr:Abri du Kaiser
49.087567,3.279623,place_of_worship,christian,PA00115958,Q3581047,,1920-11-20 ,fr:Église Saint-Barthélémy de Torcy-en-Valois
49.323638,3.445268,,13C,PA00115928,Q2985956,Ancienne commanderie des Templiers du Mont-de-Soissons,1927-06-03 ,fr:Commanderie du Mont-de-Soissons
49.528342,3.539979,castle,19C,PA02000055,Q2968627,,2004-06-07 ,fr:Château de Bourguignon-sous-Montbavin
49.44808,3.409581,,20C,PA02000083,Q477892,Camp fortifié dit  Wolfschlucht 2  ou  W 2 ,2014-02-05 ,
49.856082,3.676469,castle,18C,PA02000075,Q2970305,,2008-07-11 ,fr:Château de Puisieux-et-Clanlieu
49.410268,3.517387,place_of_worship,christian,PA00115963,Q3580689,,1889 ,fr:Église Notre-Dame de Vailly-sur-Aisne
49.182545,3.202136,place_of_worship,christian,PA00115804,Q3585061,,1920-10-20 ,fr:Église Sainte-Geneviève de Marizy-Sainte-Geneviève
49.044082,3.39367,building,18C,PA00115587,Q22966404,,1943-06-11 ,
49.37837,3.32476,,18C,PA00115950,Q22966473,Ancien Grand séminaire,1922-05-09 ,
49.69827,3.464298,place_of_worship,christian,PA00115848,Q3582915,,1922-03-20 ,fr:Église Saint-Martin de Nouvion-le-Comte
49.048217,3.406094,city_gate,13C,PA00115590,Q3398966,Porte Saint-Pierre,1886-07-12 ,fr:Porte Saint-Pierre (Château-Thierry)
49.357725,3.67247,place_of_worship,christian,PA00115791,Q3583766,Église de Barbonval,1922-01-27 ,fr:Église Saint-Pierre de Barbonval
49.571841,3.142117,,,PA02000070,Q3403028,Vestiges du site du prieuré,2007-05-07 ,fr:Prieuré de Quierzy
49.4309,3.2896,archaeological_site,megalith,PA00115966,Q3034095,Dolmen dit la Pierre Laye,1944-03-17 ,fr:Dolmen de la Pierre Laye
49.358609,3.653043,place_of_worship,christian,PA00115792,Q3585098,Église de Longueval,1921-07-23 ,fr:Église Sainte-Macre de Longueval
49.298691,3.4244,place_of_worship,christian,PA00115838,Q3581870,,1927-06-03 ,fr:Église Saint-Jacques de Nampteuil-sous-Muret
49.164532,3.551014,,13C,PA00115930,Q3409332,Prévôté de Favières,1998-03-31 ,fr:Prévôté de Favières
49.6103958,3.8032309,building,15C,PA02000003,Q22995443,Maison en pan de bois,1996-03-14 ,
49.809422,3.472865,,19C,PA00125658,Q3325637,Moulin de Lucy,1993-01-14 ,fr:Moulin de Lucy
49.528673,3.541152,,,PA02000046,Q3555403,Vendangeoir des Frères Le Nain,2003-09-23 ,fr:Vendangeoir des Frères Le Nain
